src_ip,dst_ip,dst_port,duration,n_pkts,n_bytes,pkts_per_sec,syn_ratio,ack_ratio,label
10.0.0.3,10.0.0.1,269,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,43282,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,371,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,40252,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,238,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,44672,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,252,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,49168,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,474,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,57728,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,95,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,47588,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,330,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,34304,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,461,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,56584,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,349,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,50002,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,472,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,59150,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,197,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,59534,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,408,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,45092,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,12,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,52646,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,419,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,41944,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,16,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,44582,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,102,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,50800,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,394,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,55860,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,61,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,44426,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,494,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,36692,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,6,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,60188,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,347,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,41394,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,185,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,56510,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,82,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,47638,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,504,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,39098,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,295,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,40952,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,335,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,33966,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,15,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,40870,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,480,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,41610,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,245,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,32874,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,470,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,36990,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,248,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,56086,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,464,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,34394,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,326,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,60918,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,92,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,55588,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,388,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,55034,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,73,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,40680,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,450,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,50626,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,194,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,47388,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,432,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,45416,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,37,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,33696,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,130,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,60802,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,322,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,51074,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,51,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,60188,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,395,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,36004,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,10,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,48372,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,267,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,35170,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,169,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,53680,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,8,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,59588,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,233,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,37202,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,289,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,57930,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,490,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,52916,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,278,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,53658,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,33,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,53106,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,196,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,35854,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,380,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,35376,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,350,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,57422,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,444,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,56458,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,259,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,52280,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,24,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,55288,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,105,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,35514,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,354,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,59144,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,40,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,52336,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,158,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,55710,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,324,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,56036,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,356,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,60526,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,14,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,45392,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,230,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,49002,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,390,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,59014,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,247,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,59120,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,368,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,34762,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,449,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,55278,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,396,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,39534,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,304,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,50364,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,167,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,41614,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,446,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,59866,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,154,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,42388,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,495,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,55226,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,392,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,36706,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,47,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,46782,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,433,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,32818,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,58,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,47724,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,386,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,47232,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,499,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,59666,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,235,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,48608,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,509,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,47558,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,122,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,33560,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,74,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,33232,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,46,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,44124,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,34,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,47792,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,180,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,39842,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,361,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,48936,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,78,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,51904,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,179,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,41566,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,206,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,37914,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,195,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,56412,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,127,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,48426,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,436,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,35440,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,351,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,33014,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,383,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,37880,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,186,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,38838,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,91,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,57382,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,348,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,53630,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,411,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,44094,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,217,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,33066,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,72,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,41846,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,120,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,38776,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,421,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,40748,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,119,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,38804,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,493,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,46930,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,268,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,54616,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,401,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,41412,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,220,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,47552,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,138,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,36478,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,340,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,38636,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,108,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,58456,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,189,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,43438,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,145,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,33638,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,231,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,44714,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,313,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,37484,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,207,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,38810,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,121,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,41884,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,101,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,42048,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,281,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,53702,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,137,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,35924,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,305,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,34786,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,150,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,40452,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,497,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,52732,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,155,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,50692,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,451,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,38818,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,358,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,58914,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,168,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,60392,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,163,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,51252,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,448,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,34500,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,249,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,39418,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,104,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,36904,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,166,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,48026,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,287,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,43808,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,198,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,40510,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,100,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,43162,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,400,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,48638,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,372,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,48714,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,508,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,40830,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,473,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,38918,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,334,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,38028,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,303,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,47146,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,378,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,35928,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,134,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,50164,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,205,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,51954,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,32,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,59290,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,116,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,42362,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,263,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,33716,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,136,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,51750,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,142,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,35002,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,488,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,47570,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,407,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,35058,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,272,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,43070,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,507,1e-06,1,74,1000000.0,1.0,0.0,scan
